ID_TA,closed,inactive,claimed,primary_cus,is_website,photo_count,is_video,cus_rest_rank,cus_rest_count,mail,tel,orig_url,URL_TA
d9857188,0,0,1,Steakhouse,1,1190,1,2,124,1,+34 936 76 32 22,https://www.tripadvisor.com//Restaurant_Review-g187497-d9857188-Reviews-9_Nine-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d9857188-Reviews-9_Nine-Barcelona_Catalonia.html
d4831021,0,0,1,Asian,1,103,0,498,2472,1,+44 20 7377 6436,https://www.tripadvisor.com//Restaurant_Review-g186338-d4831021-Reviews-Pho_Spitalfields-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d4831021-Reviews-Pho_Spitalfields-London_England.html
d8766179,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g186605-Dublin_County_Dublin.html,https://www.tripadvisor.com//Restaurant_Review-g186605-d8766179-Reviews-Black_Horse_Inn-Dublin_County_Dublin.html
d2032859,0,0,1,Greek,1,167,0,,,0,+39 06 5833 2600,https://www.tripadvisor.com//Restaurant_Review-g187791-d2032859-Reviews-Ristorante_Greco_Akropolis-Rome_Lazio.html,https://www.tripadvisor.com//Restaurant_Review-g187791-d2032859-Reviews-Ristorante_Greco_Akropolis-Rome_Lazio.html
d1035391,0,0,0,Japanese,1,46,0,70,923,0,+33 1 53 81 00 75,https://www.tripadvisor.com//Restaurant_Review-g187147-d1035391-Reviews-Zenzan-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d1035391-Reviews-Zenzan-Paris_Ile_de_France.html
d2320334,0,0,0,Bar,1,13,0,353,753,1,+39 339 376 9284,https://www.tripadvisor.com//Restaurant_Review-g187849-d2320334-Reviews-Scott_Joplin_Pub-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d2320334-Reviews-Scott_Joplin_Pub-Milan_Lombardy.html
d10304281,0,0,1,Indian,1,24,0,25,98,0,+46 8 32 27 37,https://www.tripadvisor.com//Restaurant_Review-g189852-d10304281-Reviews-Shanti_Ultimat-Stockholm.html,https://www.tripadvisor.com//Restaurant_Review-g189852-d10304281-Reviews-Shanti_Ultimat-Stockholm.html
d7812069,0,0,1,Spanish,1,51,0,2218,5448,0,+34 912 20 32 23,https://www.tripadvisor.com//Restaurant_Review-g187514-d7812069-Reviews-El_Rincon_Del_Na-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d7812069-Reviews-El_Rincon_Del_Na-Madrid.html
d3567994,0,0,0,Polish,1,1,0,518,652,0,+48 12 633 65 20,https://www.tripadvisor.com//Restaurant_Review-g274772-d3567994-Reviews-Russian_Enso_Club_and_Restaurant-Krakow_Lesser_Poland_Province_Southern_Poland.html,https://www.tripadvisor.com//Restaurant_Review-g274772-d3567994-Reviews-Russian_Enso_Club_and_Restaurant-Krakow_Lesser_Poland_Province_Southern_Poland.html
d4288234,0,0,0,European,1,23,0,2331,2377,0,+420 222 329 157,https://www.tripadvisor.com//Restaurant_Review-g274707-d4288234-Reviews-Kobra-Prague_Bohemia.html,https://www.tripadvisor.com//Restaurant_Review-g274707-d4288234-Reviews-Kobra-Prague_Bohemia.html
d8745635,0,0,1,Asian,1,101,0,33,284,1,+46 8 545 039 40,https://www.tripadvisor.com//Restaurant_Review-g189852-d8745635-Reviews-Ling_Long-Stockholm.html,https://www.tripadvisor.com//Restaurant_Review-g189852-d8745635-Reviews-Ling_Long-Stockholm.html
d719043,0,0,1,French,1,96,0,1735,6971,1,+33 1 40 43 02 18,https://www.tripadvisor.com//Restaurant_Review-g187147-d719043-Reviews-Bistrot_Le_Cap-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d719043-Reviews-Bistrot_Le_Cap-Paris_Ile_de_France.html
d3933260,0,0,0,Asian,1,0,0,1972,2115,1,+33 9 52 91 58 00,https://www.tripadvisor.com//Restaurant_Review-g187147-d3933260-Reviews-Bubble_C_Tea-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d3933260-Reviews-Bubble_C_Tea-Paris_Ile_de_France.html
d10062190,0,0,0,Cafe,1,8,0,2839,3528,0,+44 20 8299 9584,https://www.tripadvisor.com//Restaurant_Review-g186338-d10062190-Reviews-FrenchCafeBistrot-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d10062190-Reviews-FrenchCafeBistrot-London_England.html
d5519325,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g187331-Hamburg.html,https://www.tripadvisor.com//Restaurant_Review-g187331-d5519325-Reviews-Bei_Musa-Hamburg.html
d4715035,0,0,0,Seafood,1,30,0,196,277,0,+351 21 342 7255,https://www.tripadvisor.com//Restaurant_Review-g189158-d4715035-Reviews-Restaurante_Cervejaria_Solar_do_Kadete-Lisbon_Lisbon_District_Central_Portugal.html,https://www.tripadvisor.com//Restaurant_Review-g189158-d4715035-Reviews-Restaurante_Cervejaria_Solar_do_Kadete-Lisbon_Lisbon_District_Central_Portugal.html
d8341999,0,0,0,Indian,1,8,0,55,98,0,+46 70 040 92 42,https://www.tripadvisor.com//Restaurant_Review-g189852-d8341999-Reviews-Food_Of_India-Stockholm.html,https://www.tripadvisor.com//Restaurant_Review-g189852-d8341999-Reviews-Food_Of_India-Stockholm.html
d10226391,0,0,1,French,1,159,0,1439,6971,1,+33 1 71 18 38 88,https://www.tripadvisor.com//Restaurant_Review-g187147-d10226391-Reviews-Origin_Restaurant-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d10226391-Reviews-Origin_Restaurant-Paris_Ile_de_France.html
d719048,0,0,1,French,1,484,0,1411,6971,0,+33 1 43 72 24 01,https://www.tripadvisor.com//Restaurant_Review-g187147-d719048-Reviews-Bistrot_Paul_Bert-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d719048-Reviews-Bistrot_Paul_Bert-Paris_Ile_de_France.html
d12535822,0,0,1,Japanese,1,11,0,505,923,0,+33 9 53 60 58 29,https://www.tripadvisor.com//Restaurant_Review-g187147-d12535822-Reviews-Nagano-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d12535822-Reviews-Nagano-Paris_Ile_de_France.html
d10054994,0,0,0,Unknown,1,1,0,,,1,+49 4930 54894424,https://www.tripadvisor.com//Restaurant_Review-g187323-d10054994-Reviews-Heute_ist_Morgen_Deli_Cafe-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d10054994-Reviews-Heute_ist_Morgen_Deli_Cafe-Berlin.html
d8286559,0,0,0,Italian,0,14,0,3401,4813,0,,https://www.tripadvisor.com//Restaurant_Review-g187849-d8286559-Reviews-Il_Caffe_Del_Grembiule-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d8286559-Reviews-Il_Caffe_Del_Grembiule-Milan_Lombardy.html
d7284563,0,0,0,Italian,0,18,0,1505,1643,1,+33 1 43 72 88 88,https://www.tripadvisor.com//Restaurant_Review-g187147-d7284563-Reviews-Squadra-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d7284563-Reviews-Squadra-Paris_Ile_de_France.html
d4481376,0,0,0,Pizza,1,4,0,186,189,0,+353 1 295 7255,https://www.tripadvisor.com//Restaurant_Review-g186605-d4481376-Reviews-Four_star_Pizza-Dublin_County_Dublin.html,https://www.tripadvisor.com//Restaurant_Review-g186605-d4481376-Reviews-Four_star_Pizza-Dublin_County_Dublin.html
d3742785,0,0,1,Indian,1,200,1,8,84,1,+353 1 611 1706,https://www.tripadvisor.com//Restaurant_Review-g186605-d3742785-Reviews-Kathmandu_Kitchen_Nepalese_Indian_Restaurant-Dublin_County_Dublin.html,https://www.tripadvisor.com//Restaurant_Review-g186605-d3742785-Reviews-Kathmandu_Kitchen_Nepalese_Indian_Restaurant-Dublin_County_Dublin.html
d5517686,0,0,0,Fast Food,1,23,0,100,159,1,+49 40 69646450,https://www.tripadvisor.com//Restaurant_Review-g187331-d5517686-Reviews-Crazy_Croque_Imbissbetriebe-Hamburg.html,https://www.tripadvisor.com//Restaurant_Review-g187331-d5517686-Reviews-Crazy_Croque_Imbissbetriebe-Hamburg.html
d12395867,0,0,0,Bar,1,1,0,523,763,0,+34 910 22 51 83,https://www.tripadvisor.com//Restaurant_Review-g187514-d12395867-Reviews-Oliver_s_House-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d12395867-Reviews-Oliver_s_House-Madrid.html
d7603746,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g189934-Helsinki_Uusimaa.html,https://www.tripadvisor.com//Restaurant_Review-g189934-d7603746-Reviews-100_Dogs-Helsinki_Uusimaa.html
d7124372,0,0,0,Cafe,0,2,0,824,898,0,+420 603 443 576,https://www.tripadvisor.com//Restaurant_Review-g274707-d7124372-Reviews-Saccaria-Prague_Bohemia.html,https://www.tripadvisor.com//Restaurant_Review-g274707-d7124372-Reviews-Saccaria-Prague_Bohemia.html
d6466802,0,0,0,Spanish,0,16,0,4048,4132,0,,https://www.tripadvisor.com//Restaurant_Review-g187497-d6466802-Reviews-El_Fraile-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d6466802-Reviews-El_Fraile-Barcelona_Catalonia.html
d4305921,0,0,1,Cafe,1,13,0,,,1,+420 607 767 674,https://www.tripadvisor.com/Restaurant_Review-g274707-d4305921-Reviews-Ala_Coffee-Prague_Bohemia.html,https://www.tripadvisor.com//Restaurant_Review-g274707-d4305921-Reviews-Dadap-Prague_Bohemia.html
d5768321,0,0,1,Spanish,0,31,0,1637,5448,0,+34 914 59 10 36,https://www.tripadvisor.com//Restaurant_Review-g187514-d5768321-Reviews-La_Muralla_de_Avila-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d5768321-Reviews-La_Muralla_de_Avila-Madrid.html
d10348179,0,0,0,Chinese,1,23,0,586,810,0,+44 7552 388888,https://www.tripadvisor.com//Restaurant_Review-g186338-d10348179-Reviews-Shu_Xiangge_Chinese_Hot_Pot-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d10348179-Reviews-Shu_Xiangge_Chinese_Hot_Pot-London_England.html
d12068318,0,0,1,Italian,1,5,0,277,487,0,+43 664 1020043,https://www.tripadvisor.com//Restaurant_Review-g190454-d12068318-Reviews-Un_Petit_Cafe-Vienna.html,https://www.tripadvisor.com//Restaurant_Review-g190454-d12068318-Reviews-Un_Petit_Cafe-Vienna.html
d7714652,0,0,1,Belgian,1,601,0,28,680,0,+32 2 512 68 36,https://www.tripadvisor.com//Restaurant_Review-g188644-d7714652-Reviews-Delirium_Monasterium-Brussels.html,https://www.tripadvisor.com//Restaurant_Review-g188644-d7714652-Reviews-Delirium_Monasterium-Brussels.html
d5792596,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g187323-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d5792596-Reviews-Quan_Sen-Berlin.html
d1727978,0,0,0,Italian,1,605,0,1206,8345,0,+39 06 474 2130,https://www.tripadvisor.com//Restaurant_Review-g187791-d1727978-Reviews-Trattoria_il_Tettarello-Rome_Lazio.html,https://www.tripadvisor.com//Restaurant_Review-g187791-d1727978-Reviews-Trattoria_il_Tettarello-Rome_Lazio.html
d1056379,0,0,1,Mexican,1,161,0,11,35,1,+39 02 9737 4648,https://www.tripadvisor.com//Restaurant_Review-g187849-d1056379-Reviews-Mexicali-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d1056379-Reviews-Mexicali-Milan_Lombardy.html
d12323734,0,0,0,Unknown,1,8,0,,,1,,https://www.tripadvisor.com//Restaurant_Review-g274924-d12323734-Reviews-The_Bus_Stop-Bratislava_Bratislava_Region.html,https://www.tripadvisor.com//Restaurant_Review-g274924-d12323734-Reviews-The_Bus_Stop-Bratislava_Bratislava_Region.html
d844484,0,0,0,Chinese,1,40,0,102,810,0,+44 20 7722 5305,https://www.tripadvisor.com//Restaurant_Review-g186338-d844484-Reviews-Green_Cottage-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d844484-Reviews-Green_Cottage-London_England.html
d4453379,1,0,1,Spanish,1,266,0,,,1,+34 931 40 33 50,https://www.tripadvisor.com//Restaurant_Review-g187497-d4453379-Reviews-AQistoi-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d4453379-Reviews-AQistoi-Barcelona_Catalonia.html
d11824050,0,0,0,European,1,70,0,473,979,1,+46 8 640 99 50,https://www.tripadvisor.com//Restaurant_Review-g189852-d11824050-Reviews-Cafe_Nizza-Stockholm.html,https://www.tripadvisor.com//Restaurant_Review-g189852-d11824050-Reviews-Cafe_Nizza-Stockholm.html
d3807704,0,0,1,Indian,1,0,0,895,1186,0,+44 20 7266 4616,https://www.tripadvisor.com//Restaurant_Review-g186338-d3807704-Reviews-Maida_vale_tandoori-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d3807704-Reviews-Maida_vale_tandoori-London_England.html
d12930608,0,0,1,Mediterranean,1,46,0,1006,1039,0,+351 21 099 3005,https://www.tripadvisor.com//Restaurant_Review-g189158-d12930608-Reviews-Central_Da_Avenida-Lisbon_Lisbon_District_Central_Portugal.html,https://www.tripadvisor.com//Restaurant_Review-g189158-d12930608-Reviews-Central_Da_Avenida-Lisbon_Lisbon_District_Central_Portugal.html
d10321552,0,0,0,Unknown,0,16,0,,,0,,https://www.tripadvisor.com//Restaurant_Review-g187147-d10321552-Reviews-Au_Marche_De_La_Butte-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d10321552-Reviews-Au_Marche_De_La_Butte-Paris_Ile_de_France.html
d1903231,0,0,1,Russian,1,194,0,,,1,+39 333 394 1920,https://www.tripadvisor.com/Restaurant_Review-g187849-d1903231-Reviews-Podkova-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d1903231-Reviews-Podkova_Ristorante_Russo-Milan_Lombardy.html
d3516306,0,0,1,Indian,1,36,0,9,98,1,+46 8 760 40 70,https://www.tripadvisor.com//Restaurant_Review-g189852-d3516306-Reviews-Punjabi_Masala_Grill_Tandoori_Restaurang-Stockholm.html,https://www.tripadvisor.com//Restaurant_Review-g189852-d3516306-Reviews-Punjabi_Masala_Grill_Tandoori_Restaurang-Stockholm.html
d7045736,0,0,0,Chinese,1,0,0,463,472,0,+39 02 642 7304,https://www.tripadvisor.com//Restaurant_Review-g187849-d7045736-Reviews-Samurai_Sushi_Restaurant-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d7045736-Reviews-Samurai_Sushi_Restaurant-Milan_Lombardy.html
d7835670,0,0,0,American,0,0,0,473,486,0,+34 915 32 25 78,https://www.tripadvisor.com//Restaurant_Review-g187514-d7835670-Reviews-Woody_Burger_Lobster-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d7835670-Reviews-Woody_Burger_Lobster-Madrid.html
d1841402,0,0,1,Italian,1,27,0,205,211,1,+353 1 216 6750,https://www.tripadvisor.com//Restaurant_Review-g186605-d1841402-Reviews-Milano-Dublin_County_Dublin.html,https://www.tripadvisor.com//Restaurant_Review-g186605-d1841402-Reviews-Milano-Dublin_County_Dublin.html
d12416567,0,0,0,Unknown,1,8,0,,,0,+34 657 75 43 86,https://www.tripadvisor.com//Restaurant_Review-g187514-d12416567-Reviews-Nomi_Sushi-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d12416567-Reviews-Nomi_Sushi-Madrid.html
d4242121,0,0,0,Spanish,1,4,0,4787,5448,0,+34 913 45 14 20,https://www.tripadvisor.com//Restaurant_Review-g187514-d4242121-Reviews-El_Fogon_de_Los_Deseos-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d4242121-Reviews-El_Fogon_de_Los_Deseos-Madrid.html
d1200317,0,0,1,Seafood,1,79,0,1151,1635,1,+39 06 446 3550,https://www.tripadvisor.com//Restaurant_Review-g187791-d1200317-Reviews-La_Tana_Sarda-Rome_Lazio.html,https://www.tripadvisor.com//Restaurant_Review-g187791-d1200317-Reviews-La_Tana_Sarda-Rome_Lazio.html
d8462247,0,0,1,Mediterranean,1,27,0,1632,3121,1,+34 915 75 78 41,https://www.tripadvisor.com//Restaurant_Review-g187514-d8462247-Reviews-O_Donnell_11-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d8462247-Reviews-O_Donnell_11-Madrid.html
d5795667,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g186338-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d5795667-Reviews-Osia-London_England.html
d5443514,0,0,1,Cafe,1,15,0,3140,3528,1,+44 20 8446 9906,https://www.tripadvisor.com//Restaurant_Review-g186338-d5443514-Reviews-Cafe_Buzz-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d5443514-Reviews-Cafe_Buzz-London_England.html
d5513738,0,0,0,Unknown,1,0,0,,,1,+49 30 403671920,https://www.tripadvisor.com/Restaurant_Review-g187323-d5513738-Reviews-Domino_s_Pizza-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d5513738-Reviews-Call_A_Pizza_Berlin_Spandau-Berlin.html
d987851,0,0,1,Spanish,1,3,0,2630,5448,1,034-915256230,https://www.tripadvisor.com//Restaurant_Review-g187514-d987851-Reviews-Apolo_Cafe_Restaurante-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d987851-Reviews-Apolo_Cafe_Restaurante-Madrid.html
d7234492,0,0,0,Italian,0,0,0,4344,4813,0,,https://www.tripadvisor.com//Restaurant_Review-g187849-d7234492-Reviews-Yunus-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d7234492-Reviews-Yunus-Milan_Lombardy.html
d9804458,0,0,1,European,1,24,0,500,703,1,+41 44 291 00 88,https://www.tripadvisor.com//Restaurant_Review-g188113-d9804458-Reviews-Metzg-Zurich.html,https://www.tripadvisor.com//Restaurant_Review-g188113-d9804458-Reviews-Metzg-Zurich.html
d3682984,0,0,1,Bar,0,79,0,763,763,1,+34 914 47 24 78,https://www.tripadvisor.com//Restaurant_Review-g187514-d3682984-Reviews-Meson_Oro_y_Plata-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d3682984-Reviews-Meson_Oro_y_Plata-Madrid.html
d7062082,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g187497-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d7062082-Reviews-Japi_Sushi_Bar-Barcelona_Catalonia.html
d7123339,0,0,0,Fast Food,1,4,0,197,394,0,,https://www.tripadvisor.com//Restaurant_Review-g274707-d7123339-Reviews-Crazy_Wok-Prague_Bohemia.html,https://www.tripadvisor.com//Restaurant_Review-g274707-d7123339-Reviews-Crazy_Wok-Prague_Bohemia.html
d10356334,0,0,0,Fast Food,1,3,0,377,446,0,+49 30 22392801,https://www.tripadvisor.com//Restaurant_Review-g187323-d10356334-Reviews-Style_your_Burger-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d10356334-Reviews-Style_your_Burger-Berlin.html
d732097,0,0,0,British,1,0,0,3989,4345,0,+44 20 7251 1155,https://www.tripadvisor.com//Restaurant_Review-g186338-d732097-Reviews-Commissary-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d732097-Reviews-Commissary-London_England.html
d12611067,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g274772-Krakow_Lesser_Poland_Province_Southern_Poland.html,https://www.tripadvisor.com//Restaurant_Review-g274772-d12611067-Reviews-Wawelskie_SlodkoSci-Krakow_Lesser_Poland_Province_Southern_Poland.html
d991066,0,0,1,Spanish,1,43,0,794,5448,1,+34 914 31 15 06,https://www.tripadvisor.com//Restaurant_Review-g187514-d991066-Reviews-Lago_de_Sanabria-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d991066-Reviews-Lago_de_Sanabria-Madrid.html
d2161195,0,0,0,Japanese,1,5,0,261,923,0,+33 1 47 70 10 67,https://www.tripadvisor.com//Restaurant_Review-g187147-d2161195-Reviews-Sushi_Club-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d2161195-Reviews-Sushi_Club-Paris_Ile_de_France.html
d9866008,0,0,0,Italian,1,10,0,356,387,0,+48 504 009 930,https://www.tripadvisor.com//Restaurant_Review-g274856-d9866008-Reviews-Prosecco-Warsaw_Mazovia_Province_Central_Poland.html,https://www.tripadvisor.com//Restaurant_Review-g274856-d9866008-Reviews-Prosecco-Warsaw_Mazovia_Province_Central_Poland.html
d10494492,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g187514-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d10494492-Reviews-Meridiano_100-Madrid.html
d8461856,0,0,0,Unknown,1,0,0,,,0,+39 02 3650 8860,https://www.tripadvisor.com//Restaurant_Review-g187849-d8461856-Reviews-Mysushi_Store-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d8461856-Reviews-Mysushi_Store-Milan_Lombardy.html
d2055704,0,0,1,Indian,1,92,0,,,0,+36 1 266 3674,https://www.tripadvisor.com//Restaurant_Review-g274887-d2055704-Reviews-Bangla_Bufe_Premium-Budapest_Central_Hungary.html,https://www.tripadvisor.com//Restaurant_Review-g274887-d2055704-Reviews-Bangla_Bufe_Premium-Budapest_Central_Hungary.html
d11802036,1,0,0,Unknown,0,7,0,,,0,,https://www.tripadvisor.com//Restaurant_Review-g187323-d11802036-Reviews-M_M_Back-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d11802036-Reviews-M_M_Back-Berlin.html
d942184,0,0,1,Chinese,1,50,0,124,810,1,+44 20 8992 9183,https://www.tripadvisor.com//Restaurant_Review-g186338-d942184-Reviews-North_China_Restaurant-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d942184-Reviews-North_China_Restaurant-London_England.html
d11756499,0,0,0,Italian,1,22,0,82,126,0,+47 465 34 050,https://www.tripadvisor.com//Restaurant_Review-g190479-d11756499-Reviews-Pizzavino-Oslo_Eastern_Norway.html,https://www.tripadvisor.com//Restaurant_Review-g190479-d11756499-Reviews-Pizzavino-Oslo_Eastern_Norway.html
d12839024,0,0,0,Unknown,1,4,0,,,1,+36 30 996 1766,https://www.tripadvisor.com//Restaurant_Review-g274887-d12839024-Reviews-Bruberi_Coffee_Bakery-Budapest_Central_Hungary.html,https://www.tripadvisor.com//Restaurant_Review-g274887-d12839024-Reviews-Bruberi_Coffee_Bakery-Budapest_Central_Hungary.html
d2069492,0,0,0,Italian,1,16,0,1168,4813,0,+39 02 4800 5367,https://www.tripadvisor.com//Restaurant_Review-g187849-d2069492-Reviews-Pizzeria_Dell_Angelo-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d2069492-Reviews-Pizzeria_Dell_Angelo-Milan_Lombardy.html
